agent_id,agent_name,month,day,tenure_months,call_type,aht_sec,csat_score,qa_audit_score,resolution_status
AGT-007,Rahul Iyer,July-2026,7,29,INBOUND,223.7,4.3,86.7,Resolved
AGT-020,Rahul Sharma,June-2026,5,13,Inbound,214.0,3.6,85.4,Resolved
AGT-022, Michael Iyer ,May-2026,26,22,Inbound,154.1,5.0,93.2,Resolved
AGT-009,Arjun Sharma,June-2026,4,6,Inbound,255.5,2.7,80.4,Resolved
AGT-017,Neha Sharma,February-2026,24,0,Inbound,359.3,3.5,66.2,Escalated
AGT-021,Ananya Gupta,June-2026,15,13,Inbound,279.7,5.0,96.3,Unresolved
AGT-001,Arjun Jenkins,February-2026,19,16,Inbound,207.6,3.4,78.4,Resolved
AGT-018,Sarah Iyer,March-2026,20,24,Inbound,289.2,3.9,88.3,Escalated
AGT-023,Michael Wilson,April-2026,11,19,Inbound,226.5,3.8,100.0,Resolved
AGT-018,Sarah Iyer,April-2026,22,25,Inbound,263.9,5.0,94.5,Resolved
AGT-017,Neha Sharma,June-2026,3,4,Inbound,282.4,3.7,92.7,Pending
AGT-022,Michael Iyer,April-2026,4,21,Inbound,185.6,4.7,95.5,Resolved
AGT-008,Kavya Gupta,February-2026,13,8,Inbound,,4.2,77.8,Resolved
AGT-004,Priya Nair,February-2026,18,4,Inbound,351.5,3.4,85.2,Resolved
AGT-003,Sarah Reddy,April-2026,2,24,Inbound,297.8,5.0,92.3,Resolved
AGT-018,Sarah Iyer,July-2026,12,28,Inbound,248.8,3.5,86.1,Pending
AGT-004,Priya Nair,July-2026,18,9,Inbound,298.6,5.0,78.0,Resolved
AGT-021,Ananya Gupta,July-2026,5,14,Inbound,308.0,3.3,98.7,Unresolved
AGT-004,Priya Nair,April-2026,7,6,Inbound,252.8,,58.9,Escalated
AGT-022,Michael Iyer,March-2026,20,20,Inbound,266.7,5.0,93.7,Resolved
AGT-022, Michael Iyer ,March-2026,6,20,Inbound,328.5,4.9,90.5,Escalated
AGT-015,Arjun Nair,May-2026,25,12,INBOUND,281.2,4.2,93.6,Resolved
AGT-025,Arjun Reddy,July-2026,17,27,Inbound,297.9,5.0,100.0,Resolved
AGT-004,Priya Nair,May-2026,12,7,INBOUND,325.6,4.0,88.4,Resolved
AGT-025,Arjun Reddy,April-2026,20,24,Inbound,238.6,4.9,100.0,Resolved
AGT-006,Arjun Nair,July-2026,21,23,Inbound,250.5,4.6,96.7,Resolved
AGT-020,Rahul Sharma,July-2026,14,14,Inbound,266.1,3.7,83.0,Resolved
AGT-009,Arjun Sharma,June-2026,26,6,INBOUND,246.4,,62.5,Escalated
AGT-004,Priya Nair,May-2026,13,7,Inbound,312.7,3.7,71.0,Resolved
AGT-012,Kavya Jenkins,May-2026,22,19,Inbound,273.4,4.9,93.5,Resolved
AGT-006,Arjun Nair,June-2026,8,22,Inbound,251.0,5.0,95.3,Resolved
AGT-017,Neha Sharma,June-2026,4,4,Inbound,,4.0,77.3,Resolved
AGT-021, Ananya Gupta ,May-2026,20,12,Inbound,264.6,3.4,95.3,Pending
AGT-016,Ananya Verma,June-2026,2,21,Inbound,244.9,4.4,87.9,Resolved
AGT-019,Kavya Gupta,May-2026,1,26,Inbound,160.8,3.1,95.3,Resolved
AGT-019,Kavya Gupta,February-2026,23,23,Inbound,243.6,5.0,100.0,Resolved
AGT-013,Rahul Wilson,March-2026,9,23,Inbound,196.5,4.8,94.3,Resolved
AGT-008,Kavya Gupta,March-2026,14,9,Inbound,246.3,3.8,78.7,Resolved
AGT-021,Ananya Gupta,February-2026,8,9,Inbound,332.0,,79.1,Pending
AGT-016,Ananya Verma,July-2026,4,22,Inbound,254.7,4.5,91.7,Unresolved
AGT-012,Kavya Jenkins,April-2026,13,18,Inbound,,5.0,80.7,Resolved
AGT-002,Arjun Sharma,February-2026,9,19,Inbound,300.1,3.0,93.5,Resolved
AGT-024,James Reddy,March-2026,17,5,Inbound,240.2,3.7,89.3,Resolved
AGT-003,Sarah Reddy,July-2026,11,27,Inbound,284.4,3.4,99.6,Resolved
AGT-023,Michael Wilson,June-2026,20,21,Inbound,285.4,5.0,91.2,Resolved
AGT-007,Rahul Iyer,May-2026,19,27,Inbound,311.2,4.8,94.9,Pending
AGT-023,Michael Wilson,June-2026,26,21,Inbound,227.2,5.0,100.0,Resolved
AGT-006,Arjun Nair,March-2026,26,19,Inbound,267.3,4.9,90.4,Resolved
AGT-004,Priya Nair,March-2026,3,5,Inbound,249.5,4.7,72.4,Resolved
AGT-009,Arjun Sharma,April-2026,20,4,Inbound,323.3,2.7,79.3,Unresolved
AGT-001,Arjun Jenkins,February-2026,22,16,Inbound,260.4,4.9,87.6,Resolved
AGT-017,Neha Sharma,April-2026,10,2,Inbound,318.6,4.0,82.3,Pending
AGT-005,Rahul Chang,March-2026,24,1,Inbound,352.8,3.0,59.5,Escalated
AGT-010,James Iyer,March-2026,18,7,Inbound,282.7,2.3,78.2,Pending
AGT-013,Rahul Wilson,May-2026,24,25,Inbound,271.2,,99.6,Pending
AGT-005,Rahul Chang,May-2026,10,3,Inbound,319.2,2.8,62.7,Pending
AGT-020,Rahul Sharma,April-2026,1,11,Inbound,238.3,3.9,76.7,Resolved
AGT-018,Sarah Iyer,April-2026,16,25,Inbound,278.5,4.9,86.3,Pending
AGT-002,Arjun Sharma,April-2026,19,21,Inbound,217.3,4.0,96.9,Escalated
AGT-014,Priya Iyer,May-2026,1,21,Inbound,286.7,4.0,100.0,Escalated
AGT-024,James Reddy,July-2026,1,9,Inbound,346.4,3.9,99.5,Unresolved
AGT-004,Priya Nair,July-2026,15,9,Inbound,352.3,3.4,82.0,Resolved
AGT-020,Rahul Sharma,June-2026,13,13,Inbound,318.0,3.6,87.1,Escalated
AGT-013,Rahul Wilson,July-2026,5,27,Inbound,,3.8,99.8,Resolved
AGT-008,Kavya Gupta,March-2026,17,9,INBOUND,250.7,3.3,95.6,Pending
AGT-025,Arjun Reddy,March-2026,17,23,Inbound,312.4,5.0,100.0,Resolved
AGT-016,Ananya Verma,July-2026,18,22,Inbound,224.5,4.5,,Resolved
AGT-007, Rahul Iyer ,July-2026,23,29,INBOUND,313.4,5.0,80.5,Resolved
AGT-012,Kavya Jenkins,June-2026,16,20,Inbound,220.7,4.7,100.0,Unresolved
AGT-002,Arjun Sharma,July-2026,9,24,INBOUND,221.0,4.9,94.0,Pending
AGT-013,Rahul Wilson,February-2026,5,22,Inbound,270.8,5.0,97.5,Resolved
AGT-005,Rahul Chang,June-2026,5,4,Inbound,345.1,2.6,55.2,Resolved
AGT-004,Priya Nair,February-2026,9,4,Inbound,316.8,3.7,73.9,Pending
AGT-015,Arjun Nair,March-2026,22,10,Inbound,247.4,4.4,91.9,Resolved
AGT-006,Arjun Nair,July-2026,16,23,Inbound,309.1,5.0,88.0,Resolved
AGT-016,Ananya Verma,July-2026,22,22,Inbound,206.7,5.0,100.0,Resolved
AGT-010,James Iyer,February-2026,5,6,Inbound,319.8,2.9,68.8,Resolved
AGT-011,David Chang,May-2026,25,12,Inbound,271.1,3.6,94.0,Escalated
AGT-006,Arjun Nair,February-2026,19,18,Inbound,330.2,4.9,96.0,Escalated
AGT-015,Arjun Nair,April-2026,10,11,Inbound,240.4,3.1,79.6,Unresolved
AGT-002,Arjun Sharma,March-2026,13,20,Inbound,255.4,4.6,99.5,Pending
AGT-013,Rahul Wilson,March-2026,26,23,Inbound,311.3,4.9,100.0,Resolved
AGT-003,Sarah Reddy,June-2026,9,26,Inbound,153.1,5.0,90.5,Resolved
AGT-020,Rahul Sharma,February-2026,14,9,Inbound,314.9,4.2,85.0,Resolved
AGT-004,Priya Nair,May-2026,15,7,Inbound,298.0,2.7,87.1,Escalated
AGT-012,Kavya Jenkins,March-2026,20,17,Inbound,271.2,4.4,88.6,Resolved
AGT-008,Kavya Gupta,July-2026,10,13,Inbound,294.4,3.7,89.9,Unresolved
AGT-018,Sarah Iyer,February-2026,13,23,Inbound,233.4,4.4,100.0,Resolved
AGT-023,Michael Wilson,July-2026,11,22,Inbound,268.3,4.4,78.3,Resolved
AGT-019,Kavya Gupta,April-2026,5,25,Inbound,303.2,5.0,100.0,Resolved
AGT-011,David Chang,February-2026,10,9,Inbound,338.6,3.8,76.3,Pending
AGT-008,Kavya Gupta,July-2026,19,13,Inbound,263.7,4.2,79.3,Resolved
AGT-002,Arjun Sharma,February-2026,20,19,INBOUND,144.0,,84.9,Resolved
AGT-022,Michael Iyer,March-2026,25,20,Inbound,306.4,4.6,97.8,Resolved
AGT-010,James Iyer,February-2026,18,6,Inbound,331.2,3.0,77.7,Resolved
AGT-012,Kavya Jenkins,February-2026,20,16,Inbound,227.6,4.6,91.3,Escalated
AGT-021,Ananya Gupta,July-2026,21,14,Inbound,224.9,3.7,89.8,Resolved
AGT-005,Rahul Chang,July-2026,11,5,Inbound,197.6,2.9,71.5,Escalated
AGT-005, Rahul Chang ,July-2026,12,5,Inbound,386.2,4.2,,Escalated
AGT-015,Arjun Nair,July-2026,22,14,INBOUND,187.2,3.5,94.4,Unresolved
AGT-024,James Reddy,March-2026,22,5,INBOUND,242.7,4.7,82.9,Resolved
AGT-010,James Iyer,February-2026,20,6,Inbound,248.3,2.8,68.0,Escalated
AGT-007,Rahul Iyer,March-2026,6,25,Inbound,249.5,4.3,100.0,Resolved
AGT-017,Neha Sharma,March-2026,23,1,Inbound,286.1,,50.0,Resolved
AGT-020,Rahul Sharma,April-2026,19,11,Inbound,228.9,4.4,,Resolved
AGT-008,Kavya Gupta,April-2026,21,10,Inbound,326.8,3.6,,Resolved
AGT-020,Rahul Sharma,March-2026,6,10,Inbound,282.5,4.3,78.4,Resolved
AGT-020,Rahul Sharma,May-2026,4,12,Inbound,241.5,4.3,83.7,Resolved
AGT-011,David Chang,July-2026,17,14,Inbound,244.6,4.5,81.3,Resolved
AGT-025,Arjun Reddy,February-2026,25,22,INBOUND,263.8,4.0,100.0,Resolved
AGT-006,Arjun Nair,July-2026,23,23,Inbound,212.2,4.6,100.0,Resolved
AGT-003,Sarah Reddy,February-2026,19,22,Inbound,255.4,4.8,89.6,Resolved
AGT-021,Ananya Gupta,June-2026,23,13,Inbound,315.0,4.8,78.2,Pending
AGT-005,Rahul Chang,June-2026,13,4,Inbound,239.4,2.5,90.2,Escalated
AGT-020,Rahul Sharma,May-2026,25,12,Inbound,226.2,3.8,85.1,Resolved
AGT-018,Sarah Iyer,April-2026,5,25,Inbound,191.9,4.9,83.7,Resolved
AGT-001,Arjun Jenkins,April-2026,21,18,Inbound,310.7,4.6,80.1,Resolved
AGT-016,Ananya Verma,May-2026,9,20,INBOUND,261.3,3.2,88.4,Resolved
AGT-014,Priya Iyer,April-2026,15,20,Inbound,195.5,5.0,94.4,Resolved
AGT-015,Arjun Nair,May-2026,14,12,Inbound,275.0,3.5,74.4,Escalated
AGT-002,Arjun Sharma,February-2026,26,19,Inbound,289.9,4.8,96.1,Resolved
AGT-013, Rahul Wilson ,May-2026,22,25,Inbound,271.4,5.0,78.8,Resolved
AGT-023,Michael Wilson,July-2026,17,22,Inbound,243.7,4.0,87.5,Resolved
AGT-011,David Chang,February-2026,4,9,Inbound,211.9,3.9,83.1,Resolved
AGT-019,Kavya Gupta,May-2026,10,26,Inbound,278.8,3.7,98.4,Escalated
AGT-014,Priya Iyer,February-2026,19,18,Inbound,306.4,3.4,87.1,Resolved
AGT-025,Arjun Reddy,June-2026,6,26,Inbound,299.6,4.4,89.6,Resolved
AGT-015,Arjun Nair,May-2026,1,12,INBOUND,258.3,4.4,83.3,Pending
AGT-007,Rahul Iyer,March-2026,15,25,Inbound,286.1,5.0,,Resolved
AGT-012,Kavya Jenkins,March-2026,18,17,Inbound,237.5,4.9,100.0,Resolved
AGT-007,Rahul Iyer,February-2026,1,24,Inbound,257.5,5.0,81.5,Resolved
AGT-003,Sarah Reddy,June-2026,4,26,Inbound,200.5,4.3,92.2,Unresolved
AGT-016,Ananya Verma,April-2026,6,19,Inbound,,5.0,87.8,Resolved
AGT-001,Arjun Jenkins,April-2026,6,18,Inbound,231.5,5.0,97.2,Resolved
AGT-015,Arjun Nair,March-2026,24,10,Inbound,223.7,5.0,79.4,Unresolved
AGT-005,Rahul Chang,July-2026,13,5,Inbound,377.4,3.3,74.4,Resolved
AGT-005,Rahul Chang,March-2026,13,1,Inbound,331.2,3.3,73.8,Resolved
AGT-004,Priya Nair,April-2026,17,6,Inbound,406.6,4.3,58.3,Resolved
AGT-012,Kavya Jenkins,July-2026,13,21,INBOUND,208.0,3.8,95.6,Resolved
AGT-005,Rahul Chang,February-2026,11,0,Inbound,316.9,2.6,,Pending
AGT-023,Michael Wilson,May-2026,23,20,Inbound,266.5,5.0,100.0,Resolved
AGT-019,Kavya Gupta,July-2026,7,28,Inbound,209.9,5.0,100.0,Resolved
AGT-011,David Chang,June-2026,21,13,Inbound,279.7,4.6,,Resolved
AGT-021,Ananya Gupta,March-2026,17,10,Inbound,259.2,3.8,84.9,Escalated
AGT-023,Michael Wilson,February-2026,18,17,Inbound,191.0,4.7,95.6,Resolved
AGT-017,Neha Sharma,June-2026,1,4,Inbound,323.1,3.5,75.3,Resolved
AGT-001,Arjun Jenkins,March-2026,5,17,Inbound,288.2,3.1,87.3,Resolved
AGT-025,Arjun Reddy,February-2026,8,22,Inbound,180.0,4.3,100.0,Resolved
AGT-017,Neha Sharma,February-2026,17,0,Inbound,374.0,2.4,73.6,Unresolved
AGT-014,Priya Iyer,July-2026,26,23,Inbound,263.2,5.0,,Resolved
AGT-001,Arjun Jenkins,April-2026,5,18,Inbound,295.7,5.0,95.0,Unresolved
AGT-010,James Iyer,July-2026,23,11,Inbound,297.0,3.7,97.9,Resolved
AGT-011,David Chang,February-2026,20,9,Inbound,236.0,4.5,82.6,Resolved
AGT-010,James Iyer,April-2026,11,8,Inbound,267.0,4.1,87.7,Resolved
AGT-008,Kavya Gupta,May-2026,23,11,Inbound,292.5,4.0,87.7,Resolved
AGT-010,James Iyer,March-2026,22,7,Inbound,270.5,2.8,75.2,Resolved
AGT-017, Neha Sharma ,February-2026,2,0,Inbound,351.5,3.8,70.6,Pending
AGT-014,Priya Iyer,March-2026,24,19,Inbound,220.7,4.6,98.8,Resolved
AGT-022,Michael Iyer,May-2026,10,22,Inbound,286.9,4.2,100.0,Resolved
AGT-019,Kavya Gupta,February-2026,3,23,Inbound,281.2,5.0,100.0,Resolved
AGT-015,Arjun Nair,March-2026,4,10,Inbound,343.3,4.1,81.3,Unresolved
AGT-006,Arjun Nair,July-2026,6,23,Inbound,251.9,4.9,,Resolved
AGT-004, Priya Nair ,April-2026,2,6,Inbound,270.8,3.7,75.5,Resolved
AGT-011,David Chang,July-2026,10,14,Inbound,223.6,,89.2,Resolved
AGT-015,Arjun Nair,May-2026,7,12,Inbound,217.1,3.3,83.1,Resolved
AGT-010,James Iyer,April-2026,13,8,Inbound,265.1,4.7,75.5,Unresolved
AGT-010,James Iyer,May-2026,16,9,Inbound,265.9,4.3,83.1,Escalated
AGT-009,Arjun Sharma,February-2026,1,2,Inbound,300.4,3.7,92.7,Escalated
AGT-006,Arjun Nair,June-2026,17,22,Inbound,297.2,4.8,99.8,Resolved
AGT-025,Arjun Reddy,March-2026,14,23,Inbound,308.6,5.0,100.0,Resolved
AGT-008,Kavya Gupta,June-2026,13,12,Inbound,251.7,,91.2,Resolved
AGT-023,Michael Wilson,July-2026,13,22,Inbound,248.6,3.8,91.8,Resolved
AGT-003,Sarah Reddy,March-2026,23,23,Inbound,283.4,5.0,93.2,Resolved
AGT-009,Arjun Sharma,February-2026,6,2,Inbound,271.4,3.8,70.3,Escalated
AGT-008,Kavya Gupta,April-2026,4,10,Inbound,,3.7,88.2,Unresolved
AGT-011, David Chang ,May-2026,1,12,Inbound,289.2,3.7,82.3,Resolved
AGT-008,Kavya Gupta,June-2026,21,12,Inbound,314.1,3.5,94.4,Escalated
AGT-020,Rahul Sharma,May-2026,22,12,Inbound,310.9,4.0,73.2,Unresolved
AGT-022,Michael Iyer,February-2026,23,19,Inbound,269.4,5.0,100.0,Resolved
AGT-020,Rahul Sharma,April-2026,10,11,Inbound,262.9,4.0,82.7,Resolved
AGT-018,Sarah Iyer,April-2026,23,25,Inbound,263.7,4.8,100.0,Resolved
AGT-009,Arjun Sharma,July-2026,8,7,Inbound,289.2,4.9,78.2,Unresolved
AGT-005,Rahul Chang,March-2026,8,1,Inbound,251.4,2.9,71.7,Escalated
AGT-004,Priya Nair,June-2026,23,8,Inbound,258.6,5.0,83.3,Resolved
AGT-008,Kavya Gupta,March-2026,3,9,Inbound,250.2,2.9,75.6,Pending
AGT-017,Neha Sharma,May-2026,19,3,Inbound,310.5,2.0,69.5,Escalated
AGT-017,Neha Sharma,March-2026,25,1,Inbound,330.8,,61.8,Resolved
AGT-010,James Iyer,April-2026,24,8,Inbound,286.4,3.8,78.3,Resolved
AGT-002,Arjun Sharma,April-2026,7,21,Inbound,202.7,3.7,95.4,Escalated
AGT-018,Sarah Iyer,February-2026,7,23,Inbound,287.0,4.2,100.0,Resolved
AGT-002,Arjun Sharma,May-2026,1,22,Inbound,215.6,4.7,96.9,Resolved
AGT-012,Kavya Jenkins,February-2026,2,16,Inbound,283.9,4.2,86.5,Resolved
AGT-002,Arjun Sharma,April-2026,25,21,Inbound,286.1,5.0,87.6,Resolved
AGT-021,Ananya Gupta,February-2026,13,9,Inbound,282.9,3.6,75.9,Unresolved
AGT-013,Rahul Wilson,June-2026,22,26,Inbound,246.2,4.4,91.2,Resolved
AGT-014,Priya Iyer,July-2026,16,23,Inbound,249.5,4.9,73.9,Resolved
AGT-010,James Iyer,June-2026,2,10,Inbound,247.3,,65.5,Pending
AGT-014,Priya Iyer,May-2026,5,21,INBOUND,281.1,4.4,91.2,Resolved
AGT-006,Arjun Nair,June-2026,1,22,Inbound,224.8,5.0,97.7,Resolved
AGT-020,Rahul Sharma,April-2026,23,11,Inbound,306.5,3.4,83.2,Unresolved
AGT-012,Kavya Jenkins,March-2026,12,17,Inbound,278.8,3.1,74.0,Resolved
AGT-019,Kavya Gupta,May-2026,9,26,Inbound,192.3,5.0,98.9,Resolved
AGT-018,Sarah Iyer,April-2026,9,25,Inbound,290.3,5.0,94.6,Resolved
AGT-001,Arjun Jenkins,February-2026,17,16,Inbound,239.1,4.2,86.5,Escalated
AGT-015,Arjun Nair,July-2026,7,14,Inbound,244.6,3.2,91.9,Resolved
AGT-007,Rahul Iyer,May-2026,25,27,Inbound,219.4,4.7,88.9,Resolved
AGT-022,Michael Iyer,May-2026,7,22,Inbound,233.6,3.8,100.0,Resolved
AGT-019,Kavya Gupta,May-2026,12,26,INBOUND,278.0,4.9,100.0,Resolved
AGT-019,Kavya Gupta,June-2026,1,27,Inbound,283.4,5.0,88.4,Resolved
AGT-025,Arjun Reddy,July-2026,10,27,Inbound,194.2,3.6,95.7,Resolved
AGT-017,Neha Sharma,March-2026,14,1,Inbound,354.3,3.4,61.1,Resolved
AGT-016,Ananya Verma,March-2026,17,18,Inbound,240.3,5.0,95.3,Resolved
AGT-010,James Iyer,April-2026,1,8,Inbound,241.1,2.4,79.2,Escalated
AGT-015,Arjun Nair,July-2026,24,14,Inbound,237.7,4.8,84.6,Resolved
AGT-007,Rahul Iyer,June-2026,8,28,Inbound,243.6,3.6,100.0,Resolved
AGT-005,Rahul Chang,April-2026,1,2,INBOUND,331.8,1.4,65.9,Resolved
AGT-010,James Iyer,March-2026,17,7,Inbound,290.0,3.4,76.6,Escalated
AGT-004,Priya Nair,June-2026,22,8,Inbound,324.3,3.6,84.1,Resolved
AGT-017,Neha Sharma,July-2026,20,5,Inbound,258.2,3.2,79.5,Resolved
AGT-011,David Chang,March-2026,7,10,Inbound,227.1,2.6,79.8,Resolved
AGT-003,Sarah Reddy,June-2026,21,26,Inbound,230.6,4.6,90.3,Resolved
AGT-001,Arjun Jenkins,July-2026,18,21,Inbound,-279.8,2.6,87.2,Pending
AGT-013,Rahul Wilson,June-2026,8,26,Inbound,321.1,5.0,100.0,Resolved
AGT-004,Priya Nair,June-2026,6,8,Inbound,302.8,3.9,81.1,Resolved
AGT-003,Sarah Reddy,March-2026,7,23,Inbound,227.6,5.0,98.8,Resolved
AGT-016,Ananya Verma,February-2026,19,17,Inbound,305.8,5.0,84.4,Resolved
AGT-013,Rahul Wilson,July-2026,4,27,Inbound,301.3,4.5,76.3,Pending
AGT-010,James Iyer,February-2026,12,6,Inbound,266.4,3.0,65.8,Resolved
AGT-021,Ananya Gupta,February-2026,1,9,Inbound,220.7,4.6,72.3,Resolved
AGT-019,Kavya Gupta,February-2026,15,23,Inbound,323.5,4.9,87.2,Resolved
AGT-006,Arjun Nair,July-2026,15,23,INBOUND,205.0,4.4,100.0,Resolved
AGT-012,Kavya Jenkins,May-2026,8,19,Inbound,247.0,,100.0,Resolved
AGT-025,Arjun Reddy,April-2026,25,24,Inbound,296.5,4.6,88.5,Escalated
AGT-025,Arjun Reddy,April-2026,21,24,Inbound,311.0,5.0,97.3,Escalated
AGT-015,Arjun Nair,March-2026,26,10,Inbound,301.6,4.4,76.3,Unresolved
AGT-007,Rahul Iyer,May-2026,3,27,Inbound,320.0,4.0,100.0,Resolved
AGT-023,Michael Wilson,June-2026,6,21,Inbound,260.2,5.0,97.5,Resolved
AGT-008,Kavya Gupta,May-2026,25,11,Inbound,310.4,3.5,78.2,Resolved
AGT-023,Michael Wilson,February-2026,17,17,Inbound,,3.3,97.1,Resolved
AGT-013,Rahul Wilson,July-2026,26,27,Inbound,217.7,5.0,100.0,Resolved
AGT-020, Rahul Sharma ,April-2026,22,11,Inbound,247.1,3.6,81.4,Pending
AGT-012,Kavya Jenkins,May-2026,1,19,Inbound,334.3,3.8,89.4,Resolved
AGT-018,Sarah Iyer,July-2026,10,28,Inbound,249.7,4.6,100.0,Unresolved
AGT-010,James Iyer,April-2026,19,8,Inbound,240.2,3.8,86.4,Resolved
AGT-014,Priya Iyer,May-2026,7,21,Inbound,323.3,4.2,84.4,Resolved
AGT-024,James Reddy,April-2026,2,6,Inbound,218.4,4.3,69.9,Resolved
AGT-015,Arjun Nair,March-2026,9,10,Inbound,280.4,4.3,100.0,Pending
AGT-001,Arjun Jenkins,May-2026,19,19,Inbound,255.4,3.9,97.8,Resolved
AGT-025,Arjun Reddy,May-2026,6,25,Inbound,242.0,5.0,99.2,Resolved
AGT-002,Arjun Sharma,April-2026,14,21,Inbound,207.9,5.0,100.0,Pending
AGT-024,James Reddy,May-2026,13,7,Inbound,301.0,3.8,67.3,Escalated
AGT-014,Priya Iyer,April-2026,1,20,Inbound,289.9,5.0,100.0,Resolved
AGT-003,Sarah Reddy,February-2026,4,22,Inbound,277.8,4.3,100.0,Resolved
AGT-017,Neha Sharma,March-2026,3,1,Inbound,324.2,1.9,50.8,Pending
AGT-016,Ananya Verma,June-2026,13,21,Inbound,327.2,5.0,100.0,Resolved
AGT-022,Michael Iyer,February-2026,14,19,Inbound,-201.2,5.0,100.0,Resolved
AGT-010,James Iyer,July-2026,15,11,Inbound,268.4,4.8,76.2,Resolved
AGT-022,Michael Iyer,July-2026,1,24,Inbound,274.4,5.0,,Resolved
AGT-020,Rahul Sharma,April-2026,18,11,Inbound,279.3,3.7,73.9,Unresolved
AGT-012,Kavya Jenkins,February-2026,15,16,Inbound,236.1,3.6,91.4,Resolved
AGT-001,Arjun Jenkins,June-2026,7,20,Inbound,272.5,5.0,100.0,Escalated
AGT-020,Rahul Sharma,April-2026,4,11,Inbound,267.7,4.0,68.4,Resolved
AGT-010,James Iyer,April-2026,17,8,Inbound,286.7,4.3,80.3,Resolved
AGT-017,Neha Sharma,June-2026,10,4,Inbound,311.6,2.7,78.8,Escalated
AGT-025,Arjun Reddy,April-2026,24,24,Inbound,243.4,2.8,89.7,Resolved
AGT-015,Arjun Nair,April-2026,22,11,Inbound,297.1,5.0,,Resolved
AGT-018,Sarah Iyer,June-2026,22,27,Inbound,194.4,4.8,90.5,Resolved
AGT-008,Kavya Gupta,March-2026,24,9,Inbound,225.5,4.1,70.8,Resolved
AGT-009,Arjun Sharma,April-2026,15,4,Inbound,368.6,3.8,76.6,Escalated
AGT-023,Michael Wilson,February-2026,11,17,Inbound,205.0,4.6,100.0,Resolved
AGT-006,Arjun Nair,February-2026,8,18,Inbound,245.6,5.0,83.9,Resolved
AGT-015, Arjun Nair ,June-2026,9,13,Inbound,301.5,3.3,94.3,Resolved
AGT-003,Sarah Reddy,July-2026,23,27,Inbound,174.3,5.0,93.4,Resolved
AGT-011,David Chang,June-2026,4,13,Inbound,311.5,5.0,84.9,Resolved
AGT-002,Arjun Sharma,July-2026,18,24,Inbound,281.5,4.0,94.1,Resolved
AGT-009, Arjun Sharma ,May-2026,9,5,Inbound,293.6,4.1,69.0,Unresolved
AGT-012,Kavya Jenkins,May-2026,11,19,Inbound,263.5,4.0,81.9,Resolved
AGT-011,David Chang,March-2026,20,10,Inbound,,3.8,79.4,Resolved
AGT-014,Priya Iyer,July-2026,15,23,Inbound,256.3,5.0,69.1,Resolved
AGT-018,Sarah Iyer,February-2026,19,23,Inbound,354.7,,100.0,Resolved
AGT-020,Rahul Sharma,May-2026,13,12,Inbound,329.2,3.7,74.8,Resolved
AGT-022,Michael Iyer,July-2026,19,24,Inbound,235.8,4.7,100.0,Resolved
AGT-004,Priya Nair,June-2026,7,8,Inbound,310.7,3.7,94.7,Escalated
AGT-021,Ananya Gupta,May-2026,10,12,Inbound,307.7,5.0,88.4,Resolved
AGT-021,Ananya Gupta,May-2026,18,12,Inbound,241.4,3.3,90.4,Unresolved
AGT-001,Arjun Jenkins,April-2026,14,18,Inbound,227.2,5.0,92.8,Resolved
AGT-005,Rahul Chang,March-2026,9,1,Inbound,312.2,3.1,81.5,Resolved
AGT-009,Arjun Sharma,February-2026,15,2,Inbound,404.7,4.9,73.0,Escalated
AGT-017,Neha Sharma,June-2026,7,4,Inbound,354.8,3.3,69.8,Resolved
AGT-015,Arjun Nair,June-2026,23,13,Inbound,325.9,4.1,81.7,Resolved
AGT-025,Arjun Reddy,July-2026,16,27,INBOUND,188.9,5.0,88.4,Resolved
AGT-001,Arjun Jenkins,May-2026,4,19,Inbound,284.5,4.5,93.5,Escalated
AGT-021,Ananya Gupta,February-2026,2,9,Inbound,264.4,3.3,82.3,Resolved
AGT-017,Neha Sharma,February-2026,5,0,Inbound,290.1,2.6,66.9,Unresolved
AGT-017,Neha Sharma,July-2026,25,5,Inbound,323.2,3.0,66.5,Escalated
AGT-023,Michael Wilson,February-2026,12,17,Inbound,210.0,3.8,88.5,Unresolved
AGT-015,Arjun Nair,March-2026,17,10,Inbound,270.3,4.0,83.3,Resolved
AGT-002,Arjun Sharma,May-2026,20,22,Inbound,214.3,4.6,91.9,Resolved
AGT-018,Sarah Iyer,April-2026,25,25,Inbound,237.1,5.0,98.9,Escalated
AGT-009,Arjun Sharma,February-2026,26,2,INBOUND,341.8,2.8,66.1,Escalated
AGT-002, Arjun Sharma ,March-2026,9,20,Inbound,241.1,4.7,100.0,Resolved
AGT-003,Sarah Reddy,April-2026,17,24,Inbound,217.9,5.0,95.9,Resolved
AGT-017,Neha Sharma,June-2026,12,4,Inbound,,2.3,77.3,Resolved
AGT-017,Neha Sharma,April-2026,17,2,Inbound,368.1,3.6,71.9,Resolved
AGT-021,Ananya Gupta,July-2026,12,14,Inbound,243.1,4.8,97.4,Resolved
AGT-024, James Reddy ,February-2026,10,4,Inbound,325.7,3.0,69.5,Pending
AGT-025,Arjun Reddy,June-2026,25,26,Inbound,199.2,5.0,99.2,Resolved
AGT-004,Priya Nair,March-2026,13,5,Inbound,284.2,2.9,81.5,Resolved
AGT-013,Rahul Wilson,May-2026,5,25,Inbound,244.6,5.0,95.9,Unresolved
